location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
107.583211,37.593391	西正街与西环路交叉口南200米	定边县	榆林市	B03900NEAY	[]	定边县环境监测站支部委员会	陕西省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	107.583211	37.593391	610000	陕西省	环境监测中心
108.992060,34.229691	西影路106号环保综合办公大楼10层	雁塔区	西安市	B001D11CEI	[]	陕西省环境信息中心	陕西省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	108.992060	34.229691	610000	陕西省	环境监测中心
109.206068,34.362669	康复西路7号	临潼区	西安市	B0FFGC4B7H	[]	黄河流域水土保持生态环境监测临潼分中心	陕西省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	109.206068	34.362669	610000	陕西省	环境监测中心
109.740560,38.249645	沙河路与兴达路路口	榆阳区	榆林市	B0390017DD	[]	榆林市环境监测总站	陕西省	0912-3599305	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	109.740560	38.249645	610000	陕西省	环境监测中心
107.626214,34.442575	老干路2号附近	岐山县	宝鸡市	B03950QBOK	[]	岐山县环境保护监测监理站	陕西省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	107.626214	34.442575	610000	陕西省	环境监测中心
108.977588,34.251244	东关南街街道咸宁西路89号	碑林区	西安市	B001D14TU3	[]	西安市环境保护局碑林分局监测站	陕西省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	108.977588	34.251244	610000	陕西省	环境监测中心
107.393526,34.515028	南环路凤翔县环境监测站附近	凤翔县	宝鸡市	B03950PDGB	[]	凤翔县环境监察大队	陕西省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	107.393526	34.515028	610000	陕西省	环境监测中心
110.497100,38.845855	中阳路5号附近	神木市	榆林市	B0FFI9OSLI	[]	神木县环境监察大队	陕西省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	110.497100	38.845855	610000	陕西省	环境监测中心
108.947508,34.298729	未央路77号	未央区	西安市	B001D0W3DN	[]	西安市环境保护局未央分局	陕西省	029-86283630	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	108.947508	34.298729	610000	陕西省	环境监测中心
110.496922,38.845791	中阳路4号附近	神木市	榆林市	B03900N5TT	[]	神木市环境监察大队	陕西省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	110.496922	38.845791	610000	陕西省	环境监测中心
109.481004,36.559085	柳林路火车站	宝塔区	延安市	B0FFHIY5RL	[]	延安环境监测有限公司	陕西省	[]	公司企业;公司;公司	170200	109.481004	36.559085	610000	陕西省	环境监测中心
109.521999,34.498975	老城街农园路4号	临渭区	渭南市	B039101A1I	[]	渭南市临渭区环境保护委员会	陕西省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	109.521999	34.498975	610000	陕西省	环境监测中心
108.977847,34.918312	药王路81号	耀州区	铜川市	B03970LZOM	[]	耀州财政	陕西省	[]	政府机构及社会团体;政府机关;乡镇以下级政府及事业单位	130106	108.977847	34.918312	610000	陕西省	环境监测中心
109.058451,35.064650	王家河南路环境保护研究所北行有约100米(环境保护研究所是原铜州市环境保护监测站)	王益区	铜川市	B0FFFP9FXV	[]	蜀稻香石锅鱼(川口店)	陕西省	18992597101;18992957101	餐饮服务;中餐厅;中餐厅	050100	109.058451	35.064650	610000	陕西省	环境监测中心
109.325300,36.866300	广电局对面	安塞区	延安市	B038F0NWAG	[]	安塞区物价局	陕西省	0911-6214990	政府机构及社会团体;政府机关;政府机关相关	130100	109.325300	36.866300	610000	陕西省	环境监测中心
107.147722,34.353517	西宝路10号	渭滨区	宝鸡市	B03950PJWT	[]	宝鸡市辐射监测中心	陕西省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	107.147722	34.353517	610000	陕西省	环境监测中心
108.986294,34.287597	含元路22号	新城区	西安市	B0FFHQMINV	[]	西安晴天室内环境甲醛检测治理中心	陕西省	[]	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	108.986294	34.287597	610000	陕西省	环境监测中心
109.223210,34.370977	秦陵南路28号艺校对面	临潼区	西安市	B0FFFHJ2MH	[]	乾祥环保兴昱博室内污染检测治理中心	陕西省	029-83819128	生活服务;生活服务场所;生活服务场所	070000	109.223210	34.370977	610000	陕西省	环境监测中心
108.912301,34.256871	西关正街机场巷六号兰装培训中心办公楼四层	莲湖区	西安市	B0FFGVZ6Y3	[]	西安连兴环境设备检测有限公司	陕西省	[]	公司企业;公司;公司	170200	108.912301	34.256871	610000	陕西省	环境监测中心
108.854731,34.366325	尚稷路8989号西安服务外包产业园创新孵化中心C座7层	未央区	西安市	B0FFHG186C	[]	陕西中测检测科技有限公司	陕西省	029-88815568	公司企业;公司;公司	170200	108.854731	34.366325	610000	陕西省	环境监测中心
108.943179,34.214464	健康东路50号	雁塔区	西安市	B001D0WE2X	[]	西安市环境保护局雁塔分局	陕西省	029-85252057	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	108.943179	34.214464	610000	陕西省	环境监测中心
91.150917,29.644262	工布堂路9号	城关区	拉萨市	B037B006C0	[]	西藏自治区水环境监测中心	西藏自治区	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	91.150917	29.644262	540000	西藏自治区	环境监测中心
91.151040,29.644450	工布堂路9号	城关区	拉萨市	B0FFGNNTC5	[]	西藏自治区水环境监测中心(东北门)	西藏自治区	[]	通行设施;临街院门;临街院正门	991401	91.151040	29.644450	540000	西藏自治区	环境监测中心
97.178793,31.125459	214国道西50米	卡若区	昌都市	B037F005RP	[]	西藏水环境监测中心昌都分中心	西藏自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	97.178793	31.125459	540000	西藏自治区	环境监测中心
94.355544,29.661837	香港路步行北街49号附近	巴宜区	林芝市	B037E00475	[]	西藏自治区水环境监测中心林芝分中心	西藏自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	94.355544	29.661837	540000	西藏自治区	环境监测中心
92.067165,31.482115	超丹路北段西50米	那曲县	那曲地区	B0FFGOEJNO	[]	西藏自治区那曲市环境监测站	西藏自治区	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	92.067165	31.482115	540000	西藏自治区	环境监测中心
91.105158,29.664044	当热西路44号	城关区	拉萨市	B037B0151C	[]	西藏自治区地质环境监测总站	西藏自治区	0891-6831960	科教文化服务;科研机构;科研机构	141300	91.105158	29.664044	540000	西藏自治区	环境监测中心
91.104948,29.664044	当热西路323号附近	城关区	拉萨市	B0FFI9BA01	[]	西藏自治区地质环境监测总站(北门)	西藏自治区	[]	通行设施;临街院门;临街院正门	991401	91.104948	29.664044	540000	西藏自治区	环境监测中心
91.138220,29.663666	当热中路6号	城关区	拉萨市	B0FFF5QSBG	[]	西藏自治区水土保持生态环境监测总站	西藏自治区	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	91.138220	29.663666	540000	西藏自治区	环境监测中心
94.354664,29.661317	滨河大道中段77-79号附近	巴宜区	林芝市	B037E0M6TY	[]	东风润滑油(滨河大道北段)	西藏自治区	[]	汽车服务;汽车服务相关;汽车服务相关	010000	94.354664	29.661317	540000	西藏自治区	环境监测中心
94.354568,29.657425	八一镇广东路398号	巴宜区	林芝市	B037E004JD	[]	富顺汤锅	西藏自治区	0894-5832895;18989945557	餐饮服务;中餐厅;中餐厅	050100	94.354568	29.657425	540000	西藏自治区	环境监测中心
94.355564,29.662338	巴宜区厦门路(西藏自治区水环境监测中心林芝分中心北)	巴宜区	林芝市	B037E0047J	[]	藏式服装店(香港路步行北街)	西藏自治区	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	94.355564	29.662338	540000	西藏自治区	环境监测中心
103.852100,30.074350	大石桥街道东坡大道南一段金茂大厦附楼	东坡区	眉山市	B0FFHEZA7Y	[]	眉山市环境监测中心	四川省	[]	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	103.852100	30.074350	510000	四川省	环境监测中心
104.045164,30.653556	芳邻路8号环保大楼	青羊区	成都市	B001C01784	[]	成都市环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	104.045164	30.653556	510000	四川省	环境监测中心
104.757983,31.461258	顺河前街14号	涪城区	绵阳市	B033001XQ6	[]	绵阳市环境监测中心站	四川省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	104.757983	31.461258	510000	四川省	环境监测中心
106.104113,30.836134	环境保护局6层	顺庆区	南充市	B033101ZHV	[]	南充市环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	106.104113	30.836134	510000	四川省	环境监测中心
105.561294,30.520242	西山北路228号	船山区	遂宁市	B03390039X	[]	遂宁市环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	105.561294	30.520242	510000	四川省	环境监测中心
104.648982,30.112347	雁江镇和平路南段15号	雁江区	资阳市	B0FFFUE4KY	[]	资阳市环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	104.648982	30.112347	510000	四川省	环境监测中心
104.615504,28.763117	金沙江北路东段246号	翠屏区	宜宾市	B0FFI35ORC	[]	宜宾市环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	104.615504	28.763117	510000	四川省	环境监测中心
104.133890,30.606296	海桐街69号	锦江区	成都市	B0FFH4T4HB	[]	成都市环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	104.133890	30.606296	510000	四川省	环境监测中心
103.758970,29.563096	上河街街道海棠路230号	市中区	乐山市	B034101F17	[]	乐山市环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	103.758970	29.563096	510000	四川省	环境监测中心
103.971605,30.672229	光华东三路88号	青羊区	成都市	B0FFIM8LO3	[]	四川省环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	103.971605	30.672229	510000	四川省	环境监测中心
105.442513,28.880272	忠山路三段321号	江阳区	泸州市	B0FFGBLRGG	[]	泸州市环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	105.442513	28.880272	510000	四川省	环境监测中心
103.503868,30.197174	蒲江2路	蒲江县	成都市	BV10881055	[]	环境监测站(公交站)	四川省	[]	交通设施服务;公交车站;公交车站相关	150700	103.503868	30.197174	510000	四川省	环境监测中心
103.840544,30.694935	南巷子19号	温江区	成都市	B0FFFAC4M2	[]	温江区环境监测站家属院	四川省	[]	商务住宅;住宅区;住宅小区	120302	103.840544	30.694935	510000	四川省	环境监测中心
103.016006,29.982152	羌江南路377号	雨城区	雅安市	B0FFFZ7HMI	[]	雅安市环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	103.016006	29.982152	510000	四川省	环境监测中心
102.270311,27.881565	土城巷63号	西昌市	凉山彝族自治州	B0FFGK5AAO	[]	凉山州环境监测中心站	四川省	[]	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	102.270311	27.881565	510000	四川省	环境监测中心
104.818235,29.326756	板仓工业园金川路15号附20号	沿滩区	自贡市	B0FFG0FU4U	[]	自贡市环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	104.818235	29.326756	510000	四川省	环境监测中心
103.502083,29.615500	峨太路南150米	峨眉山市	乐山市	B0FFHPAIXR	[]	峨眉山市环境监测中心站	四川省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	103.502083	29.615500	510000	四川省	环境监测中心
103.989867,30.716885	兴科路1号	金牛区	成都市	B001C8NSEJ	[]	四川省水环境监测中心	四川省	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	103.989867	30.716885	510000	四川省	环境监测中心
103.830576,30.043328	落虹巷27号	东坡区	眉山市	B07290069C	[]	四川省眉山水环境监测中心	四川省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	103.830576	30.043328	510000	四川省	环境监测中心
106.763623,31.845036	丰碑路与南龛路交叉口西南50米	巴州区	巴中市	B033B0018C	[]	巴中市室内环境监测中心	四川省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	106.763623	31.845036	510000	四川省	环境监测中心
103.723242,29.529296	南新大道北100米	市中区	乐山市	B0FFH3W755	[]	乐山金标环境监测中心	四川省	[]	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	103.723242	29.529296	510000	四川省	环境监测中心
103.369555,29.902440	天池南街32号	洪雅县	眉山市	B0729015H9	[]	洪雅县环境监测站	四川省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	103.369555	29.902440	510000	四川省	环境监测中心
